id,state_name,county_fips,county_name,votes_gop,votes_dem,total_votes,diff,per_gop,per_dem,per_point_diff
743,Illinois,17099,LaSalle County,26269,19277,48447,6992,0.542221397,0.397898735,0.144322662
744,Illinois,17101,Lawrence County,4517,1288,6039,3229,0.747971518,0.213280344,0.534691174
745,Illinois,17103,Lee County,8597,5499,15215,3098,0.565034505,0.361419652,0.203614853
746,Illinois,17105,Livingston County,10197,4005,15096,6192,0.675476948,0.265302067,0.410174881
747,Illinois,17107,Logan County,8167,3301,12130,4866,0.673289365,0.272135202,0.401154163
748,Illinois,17115,Macon County,26782,18211,47283,8571,0.56641922,0.385148996,0.181270224
749,Illinois,17117,Macoupin County,14194,6532,21881,7662,0.648690645,0.298523833,0.350166812
750,Illinois,17119,Madison County,70295,50336,127902,19959,0.549600475,0.393551313,0.156049162
751,Illinois,17121,Marion County,11677,4231,16600,7446,0.703433735,0.254879518,0.448554217
752,Illinois,17123,Marshall County,3776,1784,5903,1992,0.639674742,0.302219211,0.337455531
753,Illinois,17125,Mason County,4051,2008,6433,2043,0.629721747,0.312140525,0.317581222
754,Illinois,17127,Massac County,4844,1555,6633,3289,0.730287954,0.234433891,0.495854063
755,Illinois,17109,McDonough County,6789,5278,12910,1511,0.525871418,0.408830364,0.117041054
756,Illinois,17111,McHenry County,71117,59827,140145,11290,0.507452995,0.426893575,0.08055942
757,Illinois,17113,McLean County,37081,35918,78995,1163,0.469409456,0.454687006,0.01472245
758,Illinois,17129,Menard County,4230,1808,6423,2422,0.658570761,0.281488401,0.37708236
759,Illinois,17131,Mercer County,4800,3061,8417,1739,0.570274445,0.363668766,0.206605679
760,Illinois,17133,Monroe County,12614,5522,19074,7092,0.661319073,0.289504037,0.371815036
761,Illinois,17135,Montgomery County,8616,3490,12829,5126,0.671603399,0.27203991,0.399563489
762,Illinois,17137,Morgan County,9060,4693,14607,4367,0.620250565,0.321284316,0.298966249
763,Illinois,17139,Moultrie County,4453,1476,6209,2977,0.717184732,0.23771944,0.479465292
764,Illinois,17141,Ogle County,14344,8025,23798,6319,0.602739726,0.337213211,0.265526515
765,Illinois,17143,Peoria County,35299,37436,77465,-2137,0.455676757,0.483263409,-0.027586652
766,Illinois,17145,Perry County,6816,2433,9706,4383,0.702246033,0.250669689,0.451576344
767,Illinois,17147,Piatt County,5623,2633,8899,2990,0.631868749,0.295875941,0.335992808
768,Illinois,17149,Pike County,5749,1412,7458,4337,0.770850094,0.189326897,0.581523197
769,Illinois,17151,Pope County,1678,374,2132,1304,0.787054409,0.175422139,0.61163227
770,Illinois,17153,Pulaski County,1583,817,2473,766,0.640113223,0.330367974,0.309745249
771,Illinois,17155,Putnam County,1762,1143,3076,619,0.572821847,0.371586476,0.201235371
772,Illinois,17157,Randolph County,9992,3421,14032,6571,0.712086659,0.243799886,0.468286773
773,Illinois,17159,Richland County,5736,1579,7630,4157,0.751769332,0.206946265,0.544823067
774,Illinois,17161,Rock Island County,26969,32258,62971,-5289,0.428276508,0.512267552,-0.083991044
775,Illinois,17165,Saline County,8248,2551,11234,5697,0.734199751,0.227078512,0.507121239
776,Illinois,17167,Sangamon County,49823,40731,96472,9092,0.516450369,0.422205407,0.094244962
777,Illinois,17169,Schuyler County,2523,1074,3792,1449,0.665348101,0.283227848,0.382120253
778,Illinois,17171,Scott County,1965,528,2583,1437,0.760743322,0.204413473,0.556329849
779,Illinois,17173,Shelby County,8209,2279,10912,5930,0.752291056,0.208852639,0.543438417
780,Illinois,17163,St. Clair County,53479,60180,119201,-6701,0.448645565,0.504861536,-0.056215971
781,Illinois,17175,Stark County,1777,748,2707,1029,0.65644625,0.27632065,0.3801256
782,Illinois,17177,Stephenson County,10845,7531,19525,3314,0.555441741,0.385710627,0.169731114
783,Illinois,17179,Tazewell County,38620,20568,63347,18052,0.609657916,0.324687831,0.284970085
784,Illinois,17181,Union County,5780,2389,8514,3391,0.678881842,0.280596664,0.398285178
785,Illinois,17183,Vermilion County,18582,9876,29799,8706,0.623577972,0.331420517,0.292157455
786,Illinois,17185,Wabash County,4039,1146,5402,2893,0.747686042,0.212143651,0.535542391
787,Illinois,17187,Warren County,4267,2983,7700,1284,0.554155844,0.387402597,0.166753247
788,Illinois,17189,Washington County,5566,1446,7376,4120,0.754609544,0.196041215,0.558568329
789,Illinois,17191,Wayne County,6963,1048,8256,5915,0.843386628,0.126937984,0.716448644
790,Illinois,17193,White County,5639,1412,7289,4227,0.7736315,0.193716559,0.579914941
791,Illinois,17195,Whiteside County,12597,11005,25210,1592,0.499682666,0.436533122,0.063149544
792,Illinois,17197,Will County,129726,146230,291010,-16504,0.445778496,0.502491323,-0.056712827
793,Illinois,17199,Williamson County,21503,8539,31422,12964,0.684329451,0.271752275,0.412577176
794,Illinois,17201,Winnebago County,53922,52595,113027,1327,0.47707185,0.465331293,0.011740557
795,Illinois,17203,Woodford County,13180,5068,19389,8112,0.679766878,0.261385322,0.418381556
796,Indiana,18001,Adams County,9642,2802,13039,6840,0.739473886,0.21489378,0.524580106
797,Indiana,18003,Allen County,83801,55222,145787,28579,0.574818056,0.378785488,0.196032568
798,Indiana,18005,Bartholomew County,20637,9841,32389,10796,0.637160764,0.303837723,0.333323041
799,Indiana,18007,Benton County,2579,860,3654,1719,0.705801861,0.235358511,0.47044335
800,Indiana,18009,Blackford County,3349,1243,4822,2106,0.694525093,0.257776856,0.436748237
801,Indiana,18011,Boone County,19654,10181,32061,9473,0.613018933,0.317550919,0.295468014
802,Indiana,18013,Brown County,5015,2518,7908,2497,0.634167931,0.318411735,0.315756196
803,Indiana,18015,Carroll County,6273,1891,8609,4382,0.728656058,0.219653851,0.509002207
804,Indiana,18017,Cass County,9697,3758,14135,5939,0.686027591,0.265864874,0.420162717
805,Indiana,18019,Clark County,30012,18791,51104,11221,0.587273012,0.367701158,0.219571854
806,Indiana,18021,Clay County,8528,2306,11259,6222,0.757438494,0.204813927,0.552624567
807,Indiana,18023,Clinton County,8530,2819,11896,5711,0.717047747,0.23697041,0.480077337
808,Indiana,18025,Crawford County,3013,1323,4591,1690,0.656284034,0.288172511,0.368111523
809,Indiana,18027,Daviess County,8545,1800,10736,6745,0.795920268,0.167660209,0.628260059
810,Indiana,18029,Dearborn County,18110,4883,23910,13227,0.757423672,0.204224174,0.553199498
811,Indiana,18031,Decatur County,8488,2121,11095,6367,0.765029292,0.191167192,0.5738621
812,Indiana,18033,DeKalb County,12054,3941,16816,8113,0.716817317,0.234360133,0.482457184
813,Indiana,18035,Delaware County,24217,18100,44699,6117,0.541779458,0.404930759,0.136848699
814,Indiana,18037,Dubois County,13365,5389,19917,7976,0.671034794,0.270572877,0.400461917
815,Indiana,18039,Elkhart County,41810,20667,65187,21143,0.641385552,0.317041741,0.324343811
816,Indiana,18041,Fayette County,6839,2252,9530,4587,0.717628541,0.236306401,0.48132214
817,Indiana,18043,Floyd County,21427,13939,37225,7488,0.57560779,0.374452653,0.201155137
818,Indiana,18045,Fountain County,5661,1476,7474,4185,0.757425743,0.197484613,0.55994113
819,Indiana,18047,Franklin County,8665,1967,10990,6698,0.78844404,0.178980892,0.609463148
820,Indiana,18049,Fulton County,6010,1960,8374,4050,0.717697636,0.234057798,0.483639838
821,Indiana,18051,Gibson County,11079,3720,15472,7359,0.716067735,0.240434333,0.475633402
822,Indiana,18053,Grant County,17009,7029,25239,9980,0.67391735,0.278497563,0.395419787
823,Indiana,18055,Greene County,10275,2929,13763,7346,0.746566882,0.212816973,0.533749909
824,Indiana,18057,Hamilton County,87299,57214,153630,30085,0.56824188,0.372414242,0.195827638
825,Indiana,18059,Hancock County,25050,8901,36027,16149,0.695311849,0.247064701,0.448247148
826,Indiana,18061,Harrison County,12993,4776,18528,8217,0.701262953,0.257772021,0.443490932
827,Indiana,18063,Hendricks County,48326,22595,75258,25731,0.642137713,0.300233862,0.341903851
828,Indiana,18065,Henry County,13895,5124,20075,8771,0.692154421,0.255242839,0.436911582
829,Indiana,18067,Howard County,23675,11215,36754,12460,0.644147576,0.305136856,0.33901072
830,Indiana,18069,Huntington County,11649,3506,15974,8143,0.729247527,0.219481658,0.509765869
831,Indiana,18071,Jackson County,12857,3843,17532,9014,0.733344741,0.219199179,0.514145562
832,Indiana,18073,Jasper County,9382,3329,13331,6053,0.70377316,0.249718701,0.454054459
833,Indiana,18075,Jay County,5697,1889,7962,3808,0.715523738,0.237251947,0.478271791
834,Indiana,18077,Jefferson County,8538,4325,13461,4213,0.6342768,0.321298566,0.312978234
835,Indiana,18079,Jennings County,8222,2364,11115,5858,0.739721098,0.21268556,0.527035538
836,Indiana,18081,Johnson County,45456,17318,66229,28138,0.686345861,0.26148666,0.424859201
837,Indiana,18083,Knox County,11077,3772,15483,7305,0.715429826,0.243622037,0.471807789
838,Indiana,18085,Kosciusko County,23909,6311,31907,17598,0.749334002,0.197793588,0.551540414
839,Indiana,18087,LaGrange County,7025,2080,9552,4945,0.735448074,0.217755444,0.51769263
840,Indiana,18089,Lake County,75565,116896,200247,-41331,0.377358962,0.583759058,-0.206400096
841,Indiana,18091,LaPorte County,22678,19795,44994,2883,0.504022759,0.439947549,0.06407521
842,Indiana,18093,Lawrence County,14034,4210,19076,9824,0.735688824,0.220696163,0.514992661
843,Indiana,18095,Madison County,32376,18595,53660,13781,0.603354454,0.346533731,0.256820723
844,Indiana,18097,Marion County,130228,212676,361070,-82448,0.360672446,0.58901598,-0.228343534
845,Indiana,18099,Marshall County,12286,4798,18008,7488,0.682252332,0.266437139,0.415815193
846,Indiana,18101,Martin County,3695,881,4807,2814,0.768670689,0.183274392,0.585396297
847,Indiana,18103,Miami County,9975,2766,13440,7209,0.7421875,0.205803571,0.536383929
848,Indiana,18105,Monroe County,20527,34183,57623,-13656,0.356229283,0.593217986,-0.236988703
849,Indiana,18107,Montgomery County,11051,3362,15101,7689,0.731805841,0.222634263,0.509171578
850,Indiana,18109,Morgan County,23671,6037,31180,17634,0.759172547,0.193617704,0.565554843
851,Indiana,18111,Newton County,4074,1403,5791,2671,0.703505439,0.242272492,0.461232947
852,Indiana,18113,Noble County,12198,3904,16890,8294,0.722202487,0.231142688,0.491059799
853,Indiana,18115,Ohio County,2118,686,2917,1432,0.726088447,0.235173123,0.490915324
854,Indiana,18117,Orange County,5800,2048,8189,3752,0.708267188,0.250091586,0.458175602
855,Indiana,18119,Owen County,6151,1946,8520,4205,0.721948357,0.228403756,0.493544601
856,Indiana,18121,Parke County,4863,1441,6576,3422,0.739507299,0.21913017,0.520377129
857,Indiana,18123,Perry County,4556,3062,8025,1494,0.567725857,0.381557632,0.186168225
858,Indiana,18125,Pike County,4398,1297,5977,3101,0.735820646,0.216998494,0.518822152
859,Indiana,18127,Porter County,38719,33531,76492,5188,0.506183653,0.438359567,0.067824086
860,Indiana,18129,Posey County,8393,3515,12448,4878,0.674244859,0.282374679,0.39187018
861,Indiana,18131,Pulaski County,3854,1327,5437,2527,0.708846791,0.24406842,0.464778371
862,Indiana,18133,Putnam County,10637,3356,14680,7281,0.724591281,0.228610354,0.495980927
863,Indiana,18135,Randolph County,7515,2446,10456,5069,0.71872609,0.23393267,0.48479342
864,Indiana,18137,Ripley County,9806,2471,12790,7335,0.766692729,0.193197811,0.573494918
865,Indiana,18139,Rush County,5292,1525,7214,3767,0.733573607,0.211394511,0.522179096
866,Indiana,18143,Scott County,6074,2642,9060,3432,0.670419426,0.291611479,0.378807947
867,Indiana,18145,Shelby County,12718,4247,17935,8471,0.709116253,0.236799554,0.472316699
868,Indiana,18147,Spencer County,6572,2861,9959,3711,0.659905613,0.287277839,0.372627774
869,Indiana,18141,St. Joseph County,52019,52247,109452,-228,0.475267697,0.477350802,-0.002083105
870,Indiana,18149,Starke County,6367,2489,9226,3878,0.690114893,0.269781054,0.420333839
871,Indiana,18151,Steuben County,10127,3741,14530,6386,0.696971783,0.257467309,0.439504474
872,Indiana,18153,Sullivan County,6138,2113,8559,4025,0.717139853,0.246874635,0.470265218
873,Indiana,18155,Switzerland County,2558,930,3639,1628,0.702940368,0.255564716,0.447375652
874,Indiana,18157,Tippecanoe County,30711,27207,61916,3504,0.496010724,0.439417921,0.056592803
875,Indiana,18159,Tipton County,5589,1587,7510,4002,0.744207723,0.211318242,0.532889481
876,Indiana,18161,Union County,2445,715,3286,1730,0.744065733,0.217589775,0.526475958
877,Indiana,18163,Vanderburgh County,40422,28296,71957,12126,0.561752158,0.393234849,0.168517309
878,Indiana,18165,Vermillion County,4511,2081,6913,2430,0.652538695,0.30102705,0.351511645
879,Indiana,18167,Vigo County,21924,15922,39569,6002,0.554070105,0.402385706,0.151684399
880,Indiana,18169,Wabash County,9819,3018,13415,6801,0.731941856,0.224972046,0.50696981
881,Indiana,18171,Warren County,2896,839,3919,2057,0.738964021,0.214085226,0.524878795
882,Indiana,18173,Warrick County,19133,9086,29609,10047,0.646188659,0.306866156,0.339322503
883,Indiana,18175,Washington County,8206,2636,11333,5570,0.72408012,0.232595076,0.491485044
884,Indiana,18177,Wayne County,16028,8322,25575,7706,0.626705767,0.325395894,0.301309873
885,Indiana,18179,Wells County,9999,2585,13123,7414,0.761944677,0.196982397,0.56496228
886,Indiana,18181,White County,6813,2563,9902,4250,0.68804282,0.258836599,0.429206221
887,Indiana,18183,Whitley County,11357,3379,15535,7978,0.731058899,0.217508851,0.513550048
888,Kansas,20001,Allen County,3575,1398,5314,2177,0.672751223,0.26307866,0.409672563
889,Kansas,20003,Anderson County,2386,665,3277,1721,0.728104974,0.202929509,0.525175465
890,Kansas,20005,Atchison County,3977,1946,6393,2031,0.622086657,0.304395433,0.317691224
891,Kansas,20007,Barber County,1822,281,2209,1541,0.824807605,0.127206881,0.697600724
892,Kansas,20009,Barton County,7766,1823,10088,5943,0.769825535,0.180709754,0.589115781
893,Kansas,20011,Bourbon County,4314,1306,5918,3008,0.728962487,0.220682663,0.508279824
894,Kansas,20013,Brown County,2861,850,3960,2011,0.722474747,0.214646465,0.507828282
895,Kansas,20015,Butler County,18781,6489,27051,12292,0.694281173,0.239880226,0.454400947
896,Kansas,20017,Chase County,964,313,1342,651,0.718330849,0.233233979,0.48509687
897,Kansas,20019,Chautauqua County,1552,236,1845,1316,0.841192412,0.127913279,0.713279133
898,Kansas,20021,Cherokee County,6017,1959,8386,4058,0.717505366,0.233603625,0.483901741
899,Kansas,20023,Cheyenne County,1172,188,1409,984,0.8317956,0.133427963,0.698367637
900,Kansas,20025,Clark County,813,118,983,695,0.82706002,0.120040692,0.707019328
901,Kansas,20027,Clay County,2831,665,3727,2166,0.759592165,0.17842769,0.581164475
902,Kansas,20029,Cloud County,2856,744,3831,2112,0.745497259,0.194205168,0.551292091
903,Kansas,20031,Coffey County,2990,719,3962,2271,0.754669359,0.181474003,0.573195356
904,Kansas,20033,Comanche County,705,102,857,603,0.822637106,0.119019837,0.703617269
905,Kansas,20035,Cowley County,8016,3436,12171,4580,0.65861474,0.28231041,0.37630433
906,Kansas,20037,Crawford County,8394,5064,14404,3330,0.58275479,0.351569009,0.231185781
907,Kansas,20039,Decatur County,1220,178,1460,1042,0.835616438,0.121917808,0.71369863
908,Kansas,20041,Dickinson County,5905,1582,8008,4323,0.737387612,0.197552448,0.539835164
909,Kansas,20043,Doniphan County,2601,584,3366,2017,0.772727273,0.173499703,0.59922757
910,Kansas,20045,Douglas County,14308,30089,48231,-15781,0.296655678,0.623851879,-0.327196201
911,Kansas,20047,Edwards County,1033,208,1308,825,0.789755352,0.159021407,0.630733945
912,Kansas,20049,Elk County,1048,160,1259,888,0.832406672,0.127084988,0.705321684
913,Kansas,20051,Ellis County,8311,2669,11660,5642,0.712778731,0.22890223,0.483876501
914,Kansas,20053,Ellsworth County,1933,515,2626,1418,0.736100533,0.196115765,0.539984768
915,Kansas,20055,Finney County,6155,3006,9731,3149,0.632514644,0.30890967,0.323604974
916,Kansas,20057,Ford County,4994,2032,7425,2962,0.672592593,0.273670034,0.398922559
917,Kansas,20059,Franklin County,7025,2829,10658,4196,0.659129293,0.265434415,0.393694878
918,Kansas,20061,Geary County,4116,2569,7129,1547,0.577360079,0.360359097,0.217000982
919,Kansas,20063,Gove County,1127,149,1328,978,0.848644578,0.112198795,0.736445783
920,Kansas,20065,Graham County,1013,185,1265,828,0.800790514,0.146245059,0.654545455
921,Kansas,20067,Grant County,1755,427,2311,1328,0.75941151,0.184768498,0.574643012
922,Kansas,20069,Gray County,1651,257,2011,1394,0.820984585,0.127797116,0.693187469
923,Kansas,20071,Greeley County,523,83,639,440,0.818466354,0.129890454,0.6885759
924,Kansas,20073,Greenwood County,2146,484,2811,1662,0.763429385,0.172180719,0.591248666
925,Kansas,20075,Hamilton County,690,114,847,576,0.814639906,0.13459268,0.680047226
926,Kansas,20077,Harper County,1950,388,2513,1562,0.775964982,0.154397135,0.621567847
927,Kansas,20079,Harvey County,8503,5006,14540,3497,0.58480055,0.344291609,0.240508941
928,Kansas,20081,Haskell County,1011,228,1300,783,0.777692308,0.175384615,0.602307693
929,Kansas,20083,Hodgeman County,845,124,1006,721,0.839960239,0.123260437,0.716699802
930,Kansas,20085,Jackson County,3888,1489,5727,2399,0.678889471,0.259996508,0.418892963
931,Kansas,20087,Jefferson County,5112,2483,8151,2629,0.627162311,0.304625199,0.322537112
932,Kansas,20089,Jewell County,1204,180,1483,1024,0.811867835,0.12137559,0.690492245
933,Kansas,20091,Johnson County,133907,126324,279753,7583,0.478661534,0.451555479,0.027106055
934,Kansas,20093,Kearny County,1048,224,1325,824,0.790943396,0.169056604,0.621886792
935,Kansas,20095,Kingman County,2507,594,3281,1913,0.764096312,0.181042365,0.583053947
936,Kansas,20097,Kiowa County,855,111,1023,744,0.835777126,0.108504399,0.727272727
937,Kansas,20099,Labette County,5232,2234,7919,2998,0.660689481,0.282106327,0.378583154
938,Kansas,20101,Lane County,684,104,831,580,0.823104693,0.125150421,0.697954272
939,Kansas,20103,Leavenworth County,17387,10064,29676,7323,0.585894325,0.339129263,0.246765062
940,Kansas,20105,Lincoln County,1168,214,1448,954,0.806629834,0.147790055,0.658839779
941,Kansas,20107,Linn County,3377,721,4279,2656,0.789203085,0.168497312,0.620705773
942,Kansas,20109,Logan County,1124,149,1348,975,0.833827893,0.110534125,0.723293768
943,Kansas,20111,Lyon County,6354,4456,11745,1898,0.540996169,0.379395487,0.161600682
944,Kansas,20115,Marion County,3928,1177,5465,2751,0.718755718,0.21537054,0.503385178
945,Kansas,20117,Marshall County,3250,1060,4578,2190,0.709916994,0.231542158,0.478374836
946,Kansas,20113,McPherson County,8407,3183,12443,5224,0.675640923,0.255806478,0.419834445
947,Kansas,20119,Meade County,1390,206,1675,1184,0.829850746,0.122985075,0.706865671
948,Kansas,20121,Miami County,9839,3949,14712,5890,0.66877379,0.268420337,0.400353453
949,Kansas,20123,Mitchell County,2216,469,2824,1747,0.78470255,0.166076487,0.618626063
950,Kansas,20125,Montgomery County,8466,2557,11623,5909,0.728383378,0.219994838,0.50838854
951,Kansas,20127,Morris County,1790,586,2568,1204,0.697040498,0.228193146,0.468847352
952,Kansas,20129,Morton County,970,145,1160,825,0.836206897,0.125,0.711206897
953,Kansas,20131,Nemaha County,4066,714,5025,3352,0.809154229,0.142089552,0.667064677
954,Kansas,20133,Neosho County,4340,1464,6151,2876,0.705576329,0.23801008,0.467566249
955,Kansas,20135,Ness County,1216,160,1435,1056,0.84738676,0.111498258,0.735888502
956,Kansas,20137,Norton County,1808,277,2190,1531,0.825570776,0.126484018,0.699086758
957,Kansas,20139,Osage County,4713,1730,6894,2983,0.683637946,0.250942849,0.432695097
958,Kansas,20141,Osborne County,1437,231,1753,1206,0.819737593,0.131774102,0.687963491
959,Kansas,20143,Ottawa County,2261,424,2866,1837,0.788904396,0.147941382,0.640963014
960,Kansas,20145,Pawnee County,1872,567,2602,1305,0.71944658,0.217909301,0.501537279
961,Kansas,20147,Phillips County,2200,296,2611,1904,0.842589046,0.113366526,0.72922252
962,Kansas,20149,Pottawatomie County,7451,2191,10359,5260,0.719277923,0.211506902,0.507771021
963,Kansas,20151,Pratt County,2824,769,3806,2055,0.741986337,0.202049396,0.539936941
964,Kansas,20153,Rawlins County,1209,160,1448,1049,0.834944751,0.110497238,0.724447513
965,Kansas,20155,Reno County,15100,6670,23448,8430,0.643978164,0.284459229,0.359518935
966,Kansas,20157,Republic County,1993,370,2484,1623,0.802334944,0.148953301,0.653381643
967,Kansas,20159,Rice County,2652,668,3567,1984,0.743481918,0.187272218,0.5562097
968,Kansas,20161,Riley County,9817,8892,20475,925,0.479462759,0.434285714,0.045177045
969,Kansas,20163,Rooks County,1999,273,2378,1726,0.840622372,0.114802355,0.725820017
970,Kansas,20165,Rush County,1177,227,1474,950,0.798507463,0.154002714,0.644504749
971,Kansas,20167,Russell County,2544,454,3148,2090,0.808132147,0.144218551,0.663913596
972,Kansas,20169,Saline County,13367,6084,21206,7283,0.63034047,0.286899934,0.343440536
973,Kansas,20171,Scott County,1832,232,2159,1600,0.848540991,0.107457156,0.741083835
974,Kansas,20173,Sedgwick County,101319,66716,180750,34603,0.560547718,0.369106501,0.191441217
975,Kansas,20175,Seward County,3025,1491,4743,1534,0.637781995,0.314358001,0.323423994
976,Kansas,20177,Shawnee County,35349,33270,73648,2079,0.479972301,0.451743428,0.028228873
977,Kansas,20179,Sheridan County,1186,126,1362,1060,0.870778267,0.092511013,0.778267254
978,Kansas,20181,Sherman County,2043,340,2537,1703,0.805281829,0.134016555,0.671265274
979,Kansas,20183,Smith County,1635,295,2014,1340,0.811817279,0.146474677,0.665342602
980,Kansas,20185,Stafford County,1485,303,1884,1182,0.788216561,0.160828025,0.627388536
981,Kansas,20187,Stanton County,580,132,742,448,0.781671159,0.177897574,0.603773585
982,Kansas,20189,Stevens County,1564,215,1853,1349,0.844036697,0.116028063,0.728008634
983,Kansas,20191,Sumner County,6844,2039,9494,4805,0.720876343,0.214767221,0.506109122
984,Kansas,20193,Thomas County,2832,467,3483,2365,0.813092162,0.134079816,0.679012346
985,Kansas,20195,Trego County,1211,193,1459,1018,0.830020562,0.132282385,0.697738177
986,Kansas,20197,Wabaunsee County,2358,773,3340,1585,0.705988024,0.231437126,0.474550898
987,Kansas,20199,Wallace County,711,45,779,666,0.912708601,0.057766367,0.854942234
988,Kansas,20201,Washington County,2136,378,2677,1758,0.797908106,0.141202839,0.656705267
989,Kansas,20203,Wichita County,765,139,934,626,0.819057816,0.14882227,0.670235546
990,Kansas,20205,Wilson County,2747,550,3482,2197,0.788914417,0.157955198,0.630959219
991,Kansas,20207,Woodson County,1063,270,1420,793,0.748591549,0.190140845,0.558450704
992,Kansas,20209,Wyandotte County,15520,29346,47467,-13826,0.326963996,0.61824004,-0.291276044
993,Kentucky,21001,Adair County,6637,1323,8228,5314,0.806635877,0.160792416,0.645843461
994,Kentucky,21003,Allen County,6466,1349,8085,5117,0.799752628,0.166852195,0.632900433
995,Kentucky,21005,Anderson County,8242,2634,11414,5608,0.722095672,0.230769231,0.491326441
996,Kentucky,21007,Ballard County,3161,816,4097,2345,0.771540151,0.199170124,0.572370027
997,Kentucky,21009,Barren County,13483,4275,18473,9208,0.729876035,0.231418827,0.498457208
998,Kentucky,21011,Bath County,3082,1361,4577,1721,0.673366834,0.297356347,0.376010487
999,Kentucky,21013,Bell County,7764,1720,9714,6044,0.799258802,0.177064031,0.622194771
1000,Kentucky,21015,Boone County,39082,15026,57550,24056,0.679096438,0.2610947,0.418001738
1001,Kentucky,21017,Bourbon County,5569,2791,8791,2778,0.633488795,0.31748379,0.316005005
1002,Kentucky,21019,Boyd County,13591,6021,20443,7570,0.664824145,0.294526244,0.370297901
1003,Kentucky,21021,Boyle County,8040,4281,12928,3759,0.621905941,0.331141708,0.290764233
1004,Kentucky,21023,Bracken County,2711,705,3522,2006,0.769733106,0.200170358,0.569562748
1005,Kentucky,21025,Breathitt County,3991,1537,5728,2454,0.696752793,0.268331006,0.428421787
1006,Kentucky,21027,Breckinridge County,6484,1960,8765,4524,0.739760411,0.223616657,0.516143754
1007,Kentucky,21029,Bullitt County,26210,8255,36036,17955,0.727328227,0.229076479,0.498251748
1008,Kentucky,21031,Butler County,4428,947,5575,3481,0.79426009,0.169865471,0.624394619
1009,Kentucky,21033,Caldwell County,4507,1260,5972,3247,0.754688547,0.210984595,0.543703952
1010,Kentucky,21035,Calloway County,10367,4749,16039,5618,0.646361993,0.296090779,0.350271214
1011,Kentucky,21037,Campbell County,25050,14658,42471,10392,0.589814226,0.345129618,0.244684608
1012,Kentucky,21039,Carlisle County,2094,432,2599,1662,0.805694498,0.166217776,0.639476722
1013,Kentucky,21041,Carroll County,2588,1106,3851,1482,0.672033238,0.28719813,0.384835108
1014,Kentucky,21043,Carter County,7587,2276,10267,5311,0.738969514,0.221681114,0.5172884
1015,Kentucky,21045,Casey County,5482,767,6438,4715,0.851506679,0.119136378,0.732370301
1016,Kentucky,21047,Christian County,14108,7188,22069,6920,0.639267751,0.325705741,0.31356201
1017,Kentucky,21049,Clark County,10710,4706,16193,6004,0.6613969,0.290619403,0.370777497
1018,Kentucky,21051,Clay County,5861,752,6762,5109,0.866755398,0.111209701,0.755545697
1019,Kentucky,21053,Clinton County,3809,547,4454,3262,0.855186349,0.122810956,0.732375393
1020,Kentucky,21055,Crittenden County,3290,617,4036,2673,0.815163528,0.152874133,0.662289395
1021,Kentucky,21057,Cumberland County,2502,459,3061,2043,0.817379941,0.149950996,0.667428945
1022,Kentucky,21059,Daviess County,28907,14163,45752,14744,0.631819374,0.309560238,0.322259136
1023,Kentucky,21061,Edmonson County,4135,979,5239,3156,0.789272762,0.186867723,0.602405039
1024,Kentucky,21063,Elliott County,2000,740,2847,1260,0.702493853,0.259922726,0.442571127
1025,Kentucky,21065,Estill County,4236,1108,5538,3128,0.764897075,0.200072228,0.564824847
1026,Kentucky,21067,Fayette County,56890,69776,136112,-12886,0.417964617,0.512636652,-0.094672035
1027,Kentucky,21069,Fleming County,4722,1348,6250,3374,0.75552,0.21568,0.53984
1028,Kentucky,21071,Floyd County,11993,4015,16521,7978,0.725924581,0.24302403,0.482900551
1029,Kentucky,21073,Franklin County,11819,10717,23840,1102,0.495763423,0.449538591,0.046224832
1030,Kentucky,21075,Fulton County,1549,774,2381,775,0.650566989,0.325073499,0.32549349
1031,Kentucky,21077,Gallatin County,2443,749,3334,1694,0.732753449,0.224655069,0.50809838
1032,Kentucky,21079,Garrard County,5904,1453,7613,4451,0.775515565,0.190857743,0.584657822
1033,Kentucky,21081,Grant County,7268,1910,9551,5358,0.760967438,0.19997906,0.560988378
1034,Kentucky,21083,Graves County,12671,3308,16582,9363,0.764141841,0.199493427,0.564648414
1035,Kentucky,21085,Grayson County,8219,1959,10564,6260,0.77801969,0.185441121,0.592578569
1036,Kentucky,21087,Green County,4372,832,5331,3540,0.820108798,0.15606828,0.664040518
1037,Kentucky,21089,Greenup County,11546,4146,16265,7400,0.709867814,0.254903166,0.454964648
1038,Kentucky,21091,Hancock County,2788,1244,4292,1544,0.649580615,0.289841566,0.359739049
1039,Kentucky,21093,Hardin County,26970,13944,43113,13026,0.625565375,0.323429128,0.302136247
1040,Kentucky,21095,Harlan County,9129,1372,10744,7757,0.849683544,0.127699181,0.721984363
1041,Kentucky,21097,Harrison County,5435,2031,7774,3404,0.699125289,0.261255467,0.437869822
1042,Kentucky,21099,Hart County,5320,1730,7261,3590,0.732681449,0.238259193,0.494422256
1043,Kentucky,21101,Henderson County,12159,6707,19692,5452,0.617458867,0.340595166,0.276863701
1044,Kentucky,21103,Henry County,4944,1828,7142,3116,0.692243069,0.255950714,0.436292355
1045,Kentucky,21105,Hickman County,1657,449,2157,1208,0.768196569,0.208159481,0.560037088
1046,Kentucky,21107,Hopkins County,15277,4310,20325,10967,0.751635916,0.212054121,0.539581795
